volcano_number,volcano_name,primary_volcano_type,last_eruption_year,country,region,subregion,latitude,longitude,elevation,tectonic_settings,evidence_category,population_within_5_km,eruption_category,start_year,start_month,start_day,evidence_method_dating,event_type
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1863,5,1,Historical Observations,Ash
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1863,5,1,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1863,5,1,Historical Observations,Property damage
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1863,5,1,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1852,8,20,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1852,8,20,Historical Observations,Ash
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1852,8,20,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1852,8,20,Historical Observations,Property damage
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1852,8,20,Historical Observations,Earthquakes (undefined)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1852,8,20,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1843,11,17,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1843,11,17,Historical Observations,Ash
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1843,11,17,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1843,11,17,Historical Observations,Property damage
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1843,11,17,Historical Observations,Fatalities
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1843,11,17,Historical Observations,Earthquakes (undefined)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1843,11,17,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1842,11,18,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1842,11,18,Historical Observations,Ash
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1842,11,18,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1842,11,18,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1838,7,8,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1838,7,8,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1838,7,8,Historical Observations,Earthquakes (undefined)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1838,7,8,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1832,10,31,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1832,10,31,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1832,10,31,Historical Observations,Property damage
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1832,10,31,Historical Observations,Fatalities
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1832,10,31,Historical Observations,Earthquakes (undefined)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1832,10,31,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1820,12,0,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1820,12,0,Historical Observations,Ash
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1820,12,0,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1820,12,0,Historical Observations,Earthquakes (undefined)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1820,12,0,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1819,5,27,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1819,5,27,Historical Observations,Ash
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1819,5,27,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1819,5,27,Historical Observations,Earthquakes (undefined)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1819,5,27,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1811,10,27,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1811,10,27,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1811,10,27,Historical Observations,Earthquakes (undefined)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1811,10,27,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1809,3,27,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1809,3,27,Historical Observations,Ash
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1809,3,27,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1809,3,27,Historical Observations,Property damage
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1809,3,27,Historical Observations,Earthquakes (undefined)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1809,3,27,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1803,1,1,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1803,1,1,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1803,1,1,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1802,11,15,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1802,11,15,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1802,11,15,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1793,0,0,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1793,0,0,Historical Observations,Ash
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1793,0,0,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1793,0,0,Historical Observations,Earthquakes (undefined)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1793,0,0,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1792,5,25,Historical Observations,Phreatic activity
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1792,5,25,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1792,5,25,Historical Observations,Property damage
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1792,5,25,Historical Observations,Earthquakes (undefined)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1792,5,25,Historical Observations,Blocks
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1792,5,25,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1792,5,25,Historical Observations,Ash
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1792,5,25,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1792,3,0,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1792,3,0,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1792,3,0,Historical Observations,Earthquakes (undefined)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1792,3,0,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1791,2,0,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1791,2,0,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1787,6,4,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1787,6,4,Historical Observations,Ash
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1787,6,4,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1787,6,4,Historical Observations,Property damage
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1787,6,4,Historical Observations,Earthquakes (undefined)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1787,6,4,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1781,3,0,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1781,3,0,Historical Observations,Ash
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1781,3,0,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1781,3,0,Historical Observations,Earthquakes (undefined)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1781,3,0,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1780,4,20,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1780,4,20,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1780,4,20,Historical Observations,Property damage
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1780,4,20,Historical Observations,Earthquakes (undefined)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1780,4,20,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1766,4,27,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1766,4,27,Historical Observations,Phreatic activity
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1766,4,27,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1766,4,27,Historical Observations,Property damage
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1766,4,27,Historical Observations,Earthquakes (undefined)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1766,4,27,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1764,0,0,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1764,0,0,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1764,0,0,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1763,6,18,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1763,6,18,Historical Observations,Ash
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1763,6,18,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1763,6,18,Historical Observations,Property damage
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1763,6,18,Historical Observations,Earthquakes (undefined)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1763,6,18,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1763,2,6,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1763,2,6,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1763,2,6,Historical Observations,Property damage
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1763,2,6,Historical Observations,Earthquakes (undefined)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1763,2,6,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1758,11,3,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1758,11,3,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1758,11,3,Historical Observations,Earthquakes (undefined)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1758,11,3,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1755,3,9,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1755,3,9,Historical Observations,Lava flow(s)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1755,3,9,Historical Observations,Property damage
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1755,3,9,Historical Observations,VEI (Explosivity Index)
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1732,12,9,Historical Observations,Explosion
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1732,12,9,Historical Observations,Ash
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,Confirmed Eruption,1732,12,9,Historical Observations,Lava flow(s)
