volcano_number,volcano_name,primary_volcano_type,last_eruption_year,country,region,subregion,latitude,longitude,elevation,tectonic_settings,evidence_category,population_within_5_km,population_within_10_km,population_within_30_km,population_within_100_km,eruption_number,eruption_category,start_year,start_month,start_day,evidence_method_dating
263210,Sundoro,Stratovolcano,1971,Indonesia,Indonesia,Java,-7.3,109.992,3136,Subduction zone / Continental crust (>25 km),Eruption Observed,52462,496751,2086299,24996512,15802,Confirmed Eruption,1903,10.0,17.0,Historical Observations
263210,Sundoro,Stratovolcano,1971,Indonesia,Indonesia,Java,-7.3,109.992,3136,Subduction zone / Continental crust (>25 km),Eruption Observed,52462,496751,2086299,24996512,15798,Confirmed Eruption,1882,4.0,1.0,Historical Observations
257010,Suretamatai,Complex,1966,Vanuatu,Melanesia and Australia,Vanuatu,-13.8,167.47,921,Subduction zone / Intermediate crust (15-25 km),Eruption Observed,68,3509,5555,9242,15215,Confirmed Eruption,1965,8.0,9.0,Historical Observations
282030,Suwanosejima,Stratovolcano(es),2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.638,129.714,796,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,107,107,325,1966,16947,Confirmed Eruption,2004,10.0,23.0,Historical Observations
282030,Suwanosejima,Stratovolcano(es),2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.638,129.714,796,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,107,107,325,1966,16946,Confirmed Eruption,2000,12.0,19.0,Historical Observations
282030,Suwanosejima,Stratovolcano(es),2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.638,129.714,796,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,107,107,325,1966,16945,Confirmed Eruption,2000,2.0,24.0,Historical Observations
282030,Suwanosejima,Stratovolcano(es),2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.638,129.714,796,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,107,107,325,1966,16944,Confirmed Eruption,1999,6.0,15.0,Historical Observations
282030,Suwanosejima,Stratovolcano(es),2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.638,129.714,796,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,107,107,325,1966,16943,Confirmed Eruption,1999,1.0,5.0,Historical Observations
282030,Suwanosejima,Stratovolcano(es),2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.638,129.714,796,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,107,107,325,1966,16942,Confirmed Eruption,1996,12.0,26.0,Historical Observations
282030,Suwanosejima,Stratovolcano(es),2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.638,129.714,796,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,107,107,325,1966,16941,Confirmed Eruption,1990,4.0,16.0,Historical Observations
282030,Suwanosejima,Stratovolcano(es),2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.638,129.714,796,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,107,107,325,1966,16940,Confirmed Eruption,1988,1.0,16.0,Historical Observations
282030,Suwanosejima,Stratovolcano(es),2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.638,129.714,796,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,107,107,325,1966,16939,Confirmed Eruption,1985,9.0,16.0,Historical Observations
282030,Suwanosejima,Stratovolcano(es),2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.638,129.714,796,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,107,107,325,1966,16938,Confirmed Eruption,1984,10.0,16.0,Historical Observations
282030,Suwanosejima,Stratovolcano(es),2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.638,129.714,796,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,107,107,325,1966,16936,Confirmed Eruption,1956,11.0,16.0,Historical Observations
282030,Suwanosejima,Stratovolcano(es),2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.638,129.714,796,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,107,107,325,1966,16934,Confirmed Eruption,1949,10.0,0.0,Historical Observations
282030,Suwanosejima,Stratovolcano(es),2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.638,129.714,796,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,107,107,325,1966,16932,Confirmed Eruption,1938,3.0,11.0,Historical Observations
282030,Suwanosejima,Stratovolcano(es),2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.638,129.714,796,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,107,107,325,1966,16929,Confirmed Eruption,1921,12.0,8.0,Historical Observations
282030,Suwanosejima,Stratovolcano(es),2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.638,129.714,796,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,107,107,325,1966,16926,Confirmed Eruption,1889,10.0,2.0,Historical Observations
282030,Suwanosejima,Stratovolcano(es),2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.638,129.714,796,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,107,107,325,1966,16925,Confirmed Eruption,1885,1.0,0.0,Historical Observations
282030,Suwanosejima,Stratovolcano(es),2020,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.638,129.714,796,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,107,107,325,1966,16922,Confirmed Eruption,1813,0.0,0.0,Historical Observations
273070,Taal,Caldera,2020,Philippines,Philippines and SE Asia,Luzon,14.002,120.993,311,Subduction zone / Continental crust (>25 km),Eruption Observed,717090,717090,2380326,24814047,16860,Confirmed Eruption,1977,10.0,3.0,Historical Observations
273070,Taal,Caldera,2020,Philippines,Philippines and SE Asia,Luzon,14.002,120.993,311,Subduction zone / Continental crust (>25 km),Eruption Observed,717090,717090,2380326,24814047,16859,Confirmed Eruption,1976,9.0,3.0,Historical Observations
273070,Taal,Caldera,2020,Philippines,Philippines and SE Asia,Luzon,14.002,120.993,311,Subduction zone / Continental crust (>25 km),Eruption Observed,717090,717090,2380326,24814047,16858,Confirmed Eruption,1970,11.0,9.0,Historical Observations
273070,Taal,Caldera,2020,Philippines,Philippines and SE Asia,Luzon,14.002,120.993,311,Subduction zone / Continental crust (>25 km),Eruption Observed,717090,717090,2380326,24814047,16857,Confirmed Eruption,1969,10.0,29.0,Historical Observations
273070,Taal,Caldera,2020,Philippines,Philippines and SE Asia,Luzon,14.002,120.993,311,Subduction zone / Continental crust (>25 km),Eruption Observed,717090,717090,2380326,24814047,16856,Confirmed Eruption,1968,1.0,31.0,Historical Observations
273070,Taal,Caldera,2020,Philippines,Philippines and SE Asia,Luzon,14.002,120.993,311,Subduction zone / Continental crust (>25 km),Eruption Observed,717090,717090,2380326,24814047,16855,Confirmed Eruption,1967,8.0,16.0,Historical Observations
273070,Taal,Caldera,2020,Philippines,Philippines and SE Asia,Luzon,14.002,120.993,311,Subduction zone / Continental crust (>25 km),Eruption Observed,717090,717090,2380326,24814047,16854,Confirmed Eruption,1966,7.0,5.0,Historical Observations
273070,Taal,Caldera,2020,Philippines,Philippines and SE Asia,Luzon,14.002,120.993,311,Subduction zone / Continental crust (>25 km),Eruption Observed,717090,717090,2380326,24814047,16853,Confirmed Eruption,1965,9.0,28.0,Historical Observations
273070,Taal,Caldera,2020,Philippines,Philippines and SE Asia,Luzon,14.002,120.993,311,Subduction zone / Continental crust (>25 km),Eruption Observed,717090,717090,2380326,24814047,16851,Confirmed Eruption,1904,4.0,0.0,Historical Observations
273070,Taal,Caldera,2020,Philippines,Philippines and SE Asia,Luzon,14.002,120.993,311,Subduction zone / Continental crust (>25 km),Eruption Observed,717090,717090,2380326,24814047,16841,Confirmed Eruption,1754,5.0,15.0,Historical Observations
273070,Taal,Caldera,2020,Philippines,Philippines and SE Asia,Luzon,14.002,120.993,311,Subduction zone / Continental crust (>25 km),Eruption Observed,717090,717090,2380326,24814047,16837,Confirmed Eruption,1716,9.0,24.0,Historical Observations
341130,Tacana,Stratovolcano,1986,Mexico-Guatemala,México and Central America,Mexico,15.132,-92.109,4064,Subduction zone / Continental crust (>25 km),Eruption Observed,3032,20932,598594,4523701,10621,Confirmed Eruption,1986,2.0,16.0,Historical Observations
341130,Tacana,Stratovolcano,1986,Mexico-Guatemala,México and Central America,Mexico,15.132,-92.109,4064,Subduction zone / Continental crust (>25 km),Eruption Observed,3032,20932,598594,4523701,10620,Confirmed Eruption,1949,12.0,22.0,Historical Observations
243120,Tafu-Maka,Submarine,2008,Tonga,New Zealand to Fiji,Tonga Islands,-15.37,-174.23,-1400,Rift zone / Oceanic crust (< 15 km),Eruption Observed,0,0,0,1755,14799,Confirmed Eruption,2008,11.0,16.0,Historical Observations
261160,Talang,Stratovolcano,2007,Indonesia,Indonesia,Sumatra,-0.979,100.681,2575,Subduction zone / Continental crust (>25 km),Eruption Observed,1593,18512,214975,3283153,15498,Confirmed Eruption,2007,3.0,19.0,Historical Observations
261160,Talang,Stratovolcano,2007,Indonesia,Indonesia,Sumatra,-0.979,100.681,2575,Subduction zone / Continental crust (>25 km),Eruption Observed,1593,18512,214975,3283153,15496,Confirmed Eruption,2005,4.0,12.0,Historical Observations
261160,Talang,Stratovolcano,2007,Indonesia,Indonesia,Sumatra,-0.979,100.681,2575,Subduction zone / Continental crust (>25 km),Eruption Observed,1593,18512,214975,3283153,15494,Confirmed Eruption,2001,9.0,25.0,Historical Observations
261160,Talang,Stratovolcano,2007,Indonesia,Indonesia,Sumatra,-0.979,100.681,2575,Subduction zone / Continental crust (>25 km),Eruption Observed,1593,18512,214975,3283153,15492,Confirmed Eruption,1968,9.0,16.0,Historical Observations
261160,Talang,Stratovolcano,2007,Indonesia,Indonesia,Sumatra,-0.979,100.681,2575,Subduction zone / Continental crust (>25 km),Eruption Observed,1593,18512,214975,3283153,15491,Confirmed Eruption,1968,1.0,14.0,Historical Observations
261160,Talang,Stratovolcano,2007,Indonesia,Indonesia,Sumatra,-0.979,100.681,2575,Subduction zone / Continental crust (>25 km),Eruption Observed,1593,18512,214975,3283153,15490,Confirmed Eruption,1967,10.0,10.0,Historical Observations
261150,Tandikat-Singgalang,Stratovolcano(es),1924,Indonesia,Indonesia,Sumatra,-0.39,100.331,2854,Subduction zone / Continental crust (>25 km),Eruption Observed,130,38799,604282,4022932,15483,Confirmed Eruption,1924,4.0,0.0,Historical Observations
261150,Tandikat-Singgalang,Stratovolcano(es),1924,Indonesia,Indonesia,Sumatra,-0.39,100.331,2854,Subduction zone / Continental crust (>25 km),Eruption Observed,130,38799,604282,4022932,15480,Confirmed Eruption,1889,2.0,19.0,Historical Observations
266130,Tangkoko-Duasudara,Stratovolcano,1880,Indonesia,Indonesia,Sulawesi,1.518,125.185,1334,Subduction zone / Continental crust (>25 km),Eruption Observed,445,57792,135761,1227998,16476,Confirmed Eruption,1843,0.0,0.0,Historical Observations
263090,Tangkuban Parahu,Stratovolcano,2019,Indonesia,Indonesia,Java,-6.77,107.6,2084,Subduction zone / Continental crust (>25 km),Eruption Observed,100608,518822,5729309,32855731,20822,Confirmed Eruption,2013,2.0,21.0,Historical Observations
263090,Tangkuban Parahu,Stratovolcano,2019,Indonesia,Indonesia,Java,-6.77,107.6,2084,Subduction zone / Continental crust (>25 km),Eruption Observed,100608,518822,5729309,32855731,15682,Confirmed Eruption,1969,7.0,20.0,Historical Observations
263090,Tangkuban Parahu,Stratovolcano,2019,Indonesia,Indonesia,Java,-6.77,107.6,2084,Subduction zone / Continental crust (>25 km),Eruption Observed,100608,518822,5729309,32855731,15681,Confirmed Eruption,1967,7.0,16.0,Historical Observations
263090,Tangkuban Parahu,Stratovolcano,2019,Indonesia,Indonesia,Java,-6.77,107.6,2084,Subduction zone / Continental crust (>25 km),Eruption Observed,100608,518822,5729309,32855731,15677,Confirmed Eruption,1957,1.0,16.0,Historical Observations
263090,Tangkuban Parahu,Stratovolcano,2019,Indonesia,Indonesia,Java,-6.77,107.6,2084,Subduction zone / Continental crust (>25 km),Eruption Observed,100608,518822,5729309,32855731,15676,Confirmed Eruption,1952,7.0,4.0,Historical Observations
263090,Tangkuban Parahu,Stratovolcano,2019,Indonesia,Indonesia,Java,-6.77,107.6,2084,Subduction zone / Continental crust (>25 km),Eruption Observed,100608,518822,5729309,32855731,15675,Confirmed Eruption,1929,5.0,20.0,Historical Observations
263090,Tangkuban Parahu,Stratovolcano,2019,Indonesia,Indonesia,Java,-6.77,107.6,2084,Subduction zone / Continental crust (>25 km),Eruption Observed,100608,518822,5729309,32855731,15674,Confirmed Eruption,1926,3.0,1.0,Historical Observations
263090,Tangkuban Parahu,Stratovolcano,2019,Indonesia,Indonesia,Java,-6.77,107.6,2084,Subduction zone / Continental crust (>25 km),Eruption Observed,100608,518822,5729309,32855731,15673,Confirmed Eruption,1910,4.0,7.0,Historical Observations
263090,Tangkuban Parahu,Stratovolcano,2019,Indonesia,Indonesia,Java,-6.77,107.6,2084,Subduction zone / Continental crust (>25 km),Eruption Observed,100608,518822,5729309,32855731,15672,Confirmed Eruption,1896,5.0,22.0,Historical Observations
263090,Tangkuban Parahu,Stratovolcano,2019,Indonesia,Indonesia,Java,-6.77,107.6,2084,Subduction zone / Continental crust (>25 km),Eruption Observed,100608,518822,5729309,32855731,15669,Confirmed Eruption,1829,4.0,1.0,Historical Observations
290310,Tao-Rusyr Caldera,Stratovolcano,1952,Russia,Kuril Islands,Kuril Islands,49.35,154.7,1325,Subduction zone / Intermediate crust (15-25 km),Eruption Observed,0,73,83,394,17623,Confirmed Eruption,1952,11.0,12.0,Historical Observations
344040,Telica,Stratovolcano(es),2018,Nicaragua,México and Central America,Nicaragua,12.606,-86.84,1036,Subduction zone / Continental crust (>25 km),Eruption Observed,1079,21990,327294,2982538,10932,Confirmed Eruption,1987,11.0,16.0,Historical Observations
383030,Tenerife,Stratovolcano,1909,Spain,Atlantic Ocean,Canary Islands,28.271,-16.641,3715,Intraplate / Oceanic crust (< 15 km),Eruption Observed,0,156,337660,766276,13112,Confirmed Eruption,1909,11.0,18.0,Historical Observations
383030,Tenerife,Stratovolcano,1909,Spain,Atlantic Ocean,Canary Islands,28.271,-16.641,3715,Intraplate / Oceanic crust (< 15 km),Eruption Observed,0,156,337660,766276,13111,Confirmed Eruption,1798,6.0,9.0,Historical Observations
383030,Tenerife,Stratovolcano,1909,Spain,Atlantic Ocean,Canary Islands,28.271,-16.641,3715,Intraplate / Oceanic crust (< 15 km),Eruption Observed,0,156,337660,766276,13110,Confirmed Eruption,1706,5.0,5.0,Historical Observations
383030,Tenerife,Stratovolcano,1909,Spain,Atlantic Ocean,Canary Islands,28.271,-16.641,3715,Intraplate / Oceanic crust (< 15 km),Eruption Observed,0,156,337660,766276,13109,Confirmed Eruption,1704,12.0,31.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,22306,Confirmed Eruption,2019,2.0,18.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,22103,Confirmed Eruption,2015,11.0,12.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16064,Confirmed Eruption,2010,11.0,26.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16063,Confirmed Eruption,2004,6.0,8.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16062,Confirmed Eruption,2000,11.0,29.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16061,Confirmed Eruption,1995,9.0,9.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16060,Confirmed Eruption,1995,3.0,3.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16059,Confirmed Eruption,1984,5.0,12.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16058,Confirmed Eruption,1983,12.0,21.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16056,Confirmed Eruption,1980,6.0,5.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16055,Confirmed Eruption,1972,1.0,26.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,15839,Confirmed Eruption,1956,6.0,16.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,13529,Confirmed Eruption,1955,12.0,29.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,13528,Confirmed Eruption,1950,5.0,27.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,15621,Confirmed Eruption,1948,2.0,15.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,15620,Confirmed Eruption,1940,4.0,25.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,13518,Confirmed Eruption,1939,6.0,24.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16054,Confirmed Eruption,1930,5.0,30.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16053,Confirmed Eruption,1929,8.0,7.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16051,Confirmed Eruption,1928,3.0,15.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16050,Confirmed Eruption,1922,2.0,5.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16049,Confirmed Eruption,1921,6.0,0.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16048,Confirmed Eruption,1915,11.0,0.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16047,Confirmed Eruption,1910,1.0,18.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16046,Confirmed Eruption,1909,1.0,12.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16045,Confirmed Eruption,1907,12.0,14.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16043,Confirmed Eruption,1906,9.0,25.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16041,Confirmed Eruption,1893,1.0,13.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16040,Confirmed Eruption,1890,5.0,0.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16038,Confirmed Eruption,1886,11.0,11.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16037,Confirmed Eruption,1886,4.0,15.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16036,Confirmed Eruption,1885,10.0,31.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,13450,Confirmed Eruption,1867,12.0,13.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,13448,Confirmed Eruption,1865,12.0,1.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,15988,Confirmed Eruption,1865,4.0,0.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16033,Confirmed Eruption,1860,6.0,12.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16032,Confirmed Eruption,1859,1.0,30.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16025,Confirmed Eruption,1842,1.0,24.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16023,Confirmed Eruption,1830,12.0,15.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16021,Confirmed Eruption,1829,11.0,5.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16020,Confirmed Eruption,1825,11.0,5.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16019,Confirmed Eruption,1822,12.0,28.0,Historical Observations
263310,Tengger Caldera,Stratovolcano(es),2019,Indonesia,Indonesia,Java,-7.942,112.95,2329,Subduction zone / Continental crust (>25 km),Eruption Observed,27826,69451,1420878,22628278,16017,Confirmed Eruption,1815,4.0,5.0,Historical Observations
382050,Terceira,Stratovolcano(es),2000,Portugal,Atlantic Ocean,Azores,38.73,-27.32,1023,Rift zone / Oceanic crust (< 15 km),Eruption Observed,2928,12299,55425,81512,19963,Confirmed Eruption,1998,11.0,25.0,Historical Observations
382050,Terceira,Stratovolcano(es),2000,Portugal,Atlantic Ocean,Azores,38.73,-27.32,1023,Rift zone / Oceanic crust (< 15 km),Eruption Observed,2928,12299,55425,81512,19962,Confirmed Eruption,1867,6.0,1.0,Historical Observations
382050,Terceira,Stratovolcano(es),2000,Portugal,Atlantic Ocean,Azores,38.73,-27.32,1023,Rift zone / Oceanic crust (< 15 km),Eruption Observed,2928,12299,55425,81512,19961,Confirmed Eruption,1761,4.0,17.0,Historical Observations
256010,Tinakula,Stratovolcano,2020,Solomon Islands,Melanesia and Australia,Santa Cruz Islands,-10.386,165.804,796,Subduction zone / Crustal thickness unknown,Eruption Observed,0,19,19,20155,15202,Confirmed Eruption,1984,6.0,3.0,Historical Observations
256010,Tinakula,Stratovolcano,2020,Solomon Islands,Melanesia and Australia,Santa Cruz Islands,-10.386,165.804,796,Subduction zone / Crustal thickness unknown,Eruption Observed,0,19,19,20155,15201,Confirmed Eruption,1971,9.0,6.0,Historical Observations
256010,Tinakula,Stratovolcano,2020,Solomon Islands,Melanesia and Australia,Santa Cruz Islands,-10.386,165.804,796,Subduction zone / Crustal thickness unknown,Eruption Observed,0,19,19,20155,15200,Confirmed Eruption,1965,11.0,23.0,Historical Observations
243060,Tofua,Caldera,2014,Tonga,New Zealand to Fiji,Tonga Islands,-19.75,-175.07,515,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,1556,1556,1556,8789,14752,Confirmed Eruption,2004,3.0,19.0,Historical Observations
243060,Tofua,Caldera,2014,Tonga,New Zealand to Fiji,Tonga Islands,-19.75,-175.07,515,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,1556,1556,1556,8789,14750,Confirmed Eruption,1958,12.0,31.0,Historical Observations
243060,Tofua,Caldera,2014,Tonga,New Zealand to Fiji,Tonga Islands,-19.75,-175.07,515,Subduction zone / Oceanic crust (< 15 km),Eruption Observed,1556,1556,1556,8789,14748,Confirmed Eruption,1906,1.0,0.0,Historical Observations
